4, -0.0035601, 0.00458078, 0.0326362, -0.00585564, 0.0338586, -0.00598783, 0.0045865, 0.0107275, 0.0349381, 0.0405038, 0.0357874, 0.0124222, 
5, -0.000362706, -0.00629244, -0.000652756, -0.0279051, 0.00036195, 0.00471126, 0.00109039, 0.0079269, 0.00264422, 0.045423, 0.00317891, 0.00900663, 
6, 0.00014202, -0.000230439, 0.000331566, -0.00428997, 0.000189037, 0.000483967, 0.00112445, 0.000819834, 0.00242364, 0.04797, 0.00290093, 0.00701911, 
7, 7.1426e-05, -0.000123932, 0.000493566, -0.00285263, 0.000283766, 0.000358294, 0.00112442, 0.00071986, 0.00232058, 0.0171643, 0.00302902, 0.000960339, 
8, -0.000187104, -0.000244116, 0.000518779, -0.00889558, 0.000540973, 0.000326185, 0.000947462, 0.000727979, 0.0027858, 0.0217374, 0.00320492, 0.000987988, 
9, 0.000188371, 5.48566e-05, 5.59757e-05, 0.000262259, 0.000176191, 5.88502e-05, 0.000895624, 0.000629841, 0.00329595, 0.00343006, 0.00339664, 0.00122364, 
10, -0.000122301, 0.000278669, 0.000917122, -0.000212135, 0.000854767, -0.000272267, 0.000962556, 0.000556084, 0.00288797, 0.00308595, 0.00357422, 0.000996846, 
11, -0.000302654, 0.00029524, 0.000737776, -0.000483358, 0.000857561, -0.000274438, 0.000894329, 0.000571484, 0.00362745, 0.00398361, 0.00323374, 0.00118717, 
12, -9.97527e-05, 0.000256395, -0.000107464, -0.00217921, 0.000109932, -0.000571999, 0.00113234, 0.000589968, 0.00376505, 0.00439105, 0.00334923, 0.00124663, 
13, 0.000199496, 0.000212527, -0.000370785, -0.00214344, 0.000107083, -0.000392481, 0.00125543, 0.00068779, 0.00440113, 0.00441427, 0.00398422, 0.00091408, 
14, 0.000243058, 0.00041101, 0.000347192, -0.00192133, 0.000876422, -0.000645769, 0.000974539, 0.000733255, 0.000967525, 0.00433913, 0.00135388, 0.00102416, 
15, 0.000518579, 0.000601203, 0.00051879, 0.000108067, 0.00098442, -0.000593516, 0.00120491, 0.00080422, 0.00102672, 0.00407176, 0.00146482, 0.000830865, 
16, 0.000620238, 0.000516178, 0.000463424, 0.00173098, 0.000531083, -0.000430436, 0.00123372, 0.000675722, 0.00114997, 0.00343377, 0.00146805, 0.000744086, 
17, 0.000517166, 0.000636385, 0.000683343, 0.0024997, 0.000820597, -0.000448459, 0.00129975, 0.000749397, 0.00132458, 0.00368984, 0.00179875, 0.000776775, 
18, 0.000754353, 0.0005651, 0.000516231, 0.00198139, 0.000906736, -0.000455744, 0.00149704, 0.000523988, 0.0013564, 0.003368, 0.00171033, 0.000675527, 
19, 0.000994454, 0.000615969, 0.000295901, 0.00244372, 0.000759415, -0.000481284, 0.00147356, 0.000524683, 0.00146604, 0.00361894, 0.00166155, 0.000702255, 
20, 3.60969e-05, 0.00059153, 0.00123065, 0.00150197, 0.00114966, -0.000575851, 0.000711589, 0.000440585, 0.00132611, 0.00293735, 0.00158868, 0.00085639, 
1, -0.000407758, -0.0147872, 0.0227304, -0.0129478, 0.0495732, 0.012606, 0.0577089, 0.0332899, 0.0463674, 0.0445296, 0.0386066, 0.0328145, 
2, -0.00419001, -0.018619, 0.0420119, -0.026179, 0.0376874, 0.014843, 0.0508329, 0.0273663, 0.0365916, 0.0434836, 0.0326305, 0.0265585, 
3, -0.00238924, -0.0236342, 0.0399545, -0.019708, 0.0357659, 0.0206422, 0.00118996, 0.0212544, 0.0306238, 0.0511759, 0.0265145, 0.0211623, 
4, -0.00183722, -0.0013467, 0.0304228, -0.00604623, 0.0261432, -0.000291318, 0.000904886, 0.00873327, 0.0224106, 0.0493319, 0.0195216, 0.00428779, 
5, -0.000504519, -0.00715845, -0.0023094, -0.0378703, -0.00189444, 0.000849719, 0.000757185, 0.0112314, 0.00338625, 0.0574604, 0.00292033, 0.00528527, 
6, -0.000392037, 0.00227889, -0.000263601, 0.0102523, -0.00153319, -0.00310609, 0.000623763, 0.00263221, 0.00331609, 0.0128752, 0.00384951, 0.0035427, 
7, -0.000202525, 0.00237819, -0.000311537, 0.0110394, -0.00156195, -0.0031993, 0.000676419, 0.00299066, 0.00353027, 0.0141481, 0.00418633, 0.00419248, 
8, -0.000180071, 0.00194241, -0.000216247, 0.00886744, -0.00178054, -0.00247163, 0.00069746, 0.00343903, 0.00382978, 0.014567, 0.00451038, 0.00480068, 
9, -0.000117478, 0.00104319, -0.00195739, 0.00382998, -0.00401767, -0.000745977, 0.000665223, 0.00271328, 0.00422272, 0.0122729, 0.0051042, 0.00269056, 
10, -0.000212995, 0.00105764, -0.00244975, 0.002174, -0.00473844, -0.000749231, 0.000777732, 0.00154595, 0.00444214, 0.00494144, 0.00553685, 0.00140991, 
11, -0.000951162, 3.6284e-05, 0.00224128, 0.00228159, 0.00195336, 0.000212682, 0.000722558, 0.00137655, 0.00266591, 0.00481943, 0.00254098, 0.00142416, 
12, -0.00108807, 0.000155173, 0.00265403, 0.00245947, 0.00234838, 0.000217886, 0.000898921, 0.000657638, 0.00307546, 0.00553761, 0.00300363, 0.00109488, 
13, -0.00138216, 6.60718e-05, 0.00325231, 0.00287581, 0.00286444, 0.000603184, 0.0011479, 0.00079052, 0.00392569, 0.00669427, 0.00377265, 0.00143738, 
14, -0.00139267, 0.000147967, 0.00256422, 0.00169602, 0.00219677, 0.000442953, 0.00132956, 0.000852673, 0.00378566, 0.00632959, 0.00356107, 0.00145959, 
15, -0.00215069, 8.87213e-06, 0.00494498, 0.00593098, 0.00463814, 0.00108706, 0.00172678, 0.000918403, 0.00422743, 0.00745739, 0.00412084, 0.00149006, 
16, -0.00104837, -3.69081e-05, 0.00209032, 0.000471917, 0.0019648, 0.000184839, 0.0018698, 0.000880163, 0.00271628, 0.00630844, 0.00269054, 0.00116881, 
17, -0.000691782, -8.7382e-06, 0.00230387, -0.000112627, 0.00208823, 5.00574e-05, 0.00234128, 0.000970784, 0.00277522, 0.00697655, 0.00277059, 0.00112216, 
18, -0.00141349, 5.86833e-05, 0.00221814, 0.000347569, 0.00212558, 0.000152547, 0.00266636, 0.00118924, 0.00342725, 0.00773411, 0.00324321, 0.00132628, 
19, -9.71571e-05, -0.000194943, 0.000812355, -0.00372023, 0.000803315, -0.000300827, 0.000685276, 0.0012086, 0.00347319, 0.00570665, 0.0033282, 0.00153072, 
20, -5.41823e-05, -0.000359063, 0.00105332, -0.00417428, 0.000991999, -0.000211787, 0.000684739, 0.00131287, 0.00430988, 0.00699761, 0.00419549, 0.00176457, 
1, 0.00462581, -0.00760122, 0.00494451, 0.0150785, 0.0523073, 0.00920977, 0.0556312, 0.039958, 0.0386761, 0.0385213, 0.0446505, 0.0358006, 
2, 0.0295741, -0.0128996, 0.0232114, -0.00959572, 0.0212892, 0.0112111, 0.0503954, 0.044099, 0.0445552, 0.0448468, 0.0390761, 0.0402015, 
3, 0.0425984, -0.00125623, 0.0179799, -0.00163785, 0.0164429, 0.00111152, 0.0277721, 0.00292866, 0.0275929, 0.0405754, 0.0242895, 0.00312237, 
4, 0.0424165, -0.00148405, 0.0230422, 0.000622717, 0.0201223, 0.00155646, 0.0299583, 0.00275553, 0.0261491, 0.0170186, 0.023088, 0.00357172, 
5, 0.0417855, -0.000633335, 0.000664323, 0.00247017, 0.000763733, 0.00120531, 0.0235053, 0.0025833, 0.00315564, 0.0168607, 0.00428665, 0.0029791, 
6, 0.0477478, -0.00190943, 0.000939872, 0.00114335, 0.00157044, 0.00212108, 0.0194839, 0.00238444, 0.00300912, 0.00568773, 0.00405284, 0.00232074, 
1, 0.0128162, -0.00166003, 0.0295043, 0.011177, 0.0302009, 0.00248773, 0.0500379, 0.0337925, 0.038451, 0.0503618, 0.027266, 0.0356292, 
2, 0.0162028, -0.00510934, 0.0408015, 0.040825, 0.0344752, 0.00937321, 0.0442408, 0.034757, 0.0303023, 0.0464817, 0.0260159, 0.0380053, 
3, 0.00384949, 0.00278475, 0.0481261, 0.040452, 0.040773, 0.000695625, 0.0385316, 0.00368204, 0.0314237, 0.0517516, 0.0264219, 0.00320425, 
1, 0.0400471, -0.0123745, 0.0434769, 0.0085271, 0.0494375, 0.011897, 0.0431836, 0.0254459, 0.0483581, 0.0392524, 0.0482581, 0.0254853, 
2, 0.0384302, -0.00639, 0.0511379, 0.0343572, 0.0459252, 0.00691949, 0.0395739, 0.0253782, 0.0479785, 0.0417202, 0.0434191, 0.0250471, 
3, 0.0392864, 0.00324737, 0.0702678, 0.0310994, 0.0627066, -0.00284176, 0.0403991, 0.00521413, 0.0397374, 0.0463649, 0.0358511, 0.00610361, 
4, 0.0291849, 0.0048549, 0.0015498, 0.0245222, 0.00139647, -0.005939, 0.0304711, 0.00605231, 0.00266291, 0.0407502, 0.00400091, 0.00846637, 
5, 0.0336937, 0.000579488, 0.00046424, 0.00222545, 0.00151377, 0.000236342, 0.0277332, 0.00307664, 0.00243979, 0.0213127, 0.00343615, 0.00264467, 
1, -0.000756228, -0.00944187, 0.0225054, -0.000930104, 0.0315614, 0.0134067, 0.0611199, 0.0323378, 0.0441855, 0.0379689, 0.04549, 0.0394572, 
2, 0.00090361, -0.0127405, 0.042396, 0.000614235, 0.0434695, 0.0179939, 0.0656899, 0.0391157, 0.0384969, 0.045726, 0.0391525, 0.0466837, 
3, 0.000401682, 0.000612453, 0.0531629, 0.0235111, 0.0531915, 0.00383737, 0.0526974, 0.00490197, 0.041546, 0.0480136, 0.0441357, 0.00743484, 
4, -0.0186404, 0.00436867, 0.000846618, 0.0374999, -0.00157475, 0.00077646, 0.0356346, 0.00342103, 0.00411761, 0.0351258, 0.00695339, 0.00498072, 
5, -0.000173535, 0.0044109, 0.00153811, 0.0450883, -0.000798196, 0.00169706, 0.00120109, 0.00338847, 0.00372517, 0.0302215, 0.0071772, 0.00467872, 
6, -0.000459761, 0.000724614, 8.86959e-05, 0.0201969, -0.00131546, 0.00254973, 0.00105083, 0.000845791, 0.00335113, 0.0207392, 0.00688342, 0.00438475, 
7, -0.0005215, 0.000804044, 0.000501534, 0.0239274, -0.000844125, 0.00351757, 0.00137445, 0.00101141, 0.00387335, 0.0229382, 0.0083187, 0.00534916, 
8, -0.000549814, 0.000700951, 0.000920765, 0.02483, -0.000173591, 0.00431497, 0.00140256, 0.00129902, 0.00359861, 0.0241447, 0.0082602, 0.00601822, 
9, -0.000398355, 0.000714687, 0.000243664, 0.0161003, -0.00160578, 0.0032816, 0.00139477, 0.000847566, 0.00407947, 0.0234259, 0.00833532, 0.00514398, 
10, -0.000792155, 0.000148895, 0.000525388, 0.00965347, -0.000706816, 0.00261758, 0.00147147, 0.000612133, 0.00384166, 0.0270341, 0.00853891, 0.00585502, 
11, -0.000568401, 1.12907e-05, -0.00045621, -0.00483295, -0.00107684, -0.000646698, 0.00185867, 0.000789208, 0.00468542, 0.0141535, 0.0107828, 0.00262111, 
12, -0.00054671, 0.00023618, -0.000424263, -0.0018637, -0.000332837, -0.000436281, 0.00117127, 0.000943091, 0.00179294, 0.0120044, 0.00174139, 0.00253159, 
13, -0.000877578, 0.000443436, -0.000660945, -0.0014972, -0.000388316, -0.000487271, 0.00155382, 0.000939186, 0.0018357, 0.0106811, 0.00168954, 0.00240881, 
14, -0.00048829, 0.000375446, -0.00104617, -0.0061511, -0.000707898, -0.00135331, 0.00175806, 0.00102649, 0.00160985, 0.0134969, 0.00149281, 0.00284418, 
15, -0.000304934, 0.000300274, -0.00105914, -0.00132401, -0.000864738, -0.000274027, 0.00185277, 0.000958935, 0.00151839, 0.0097412, 0.00166379, 0.0018791, 
16, 6.231e-05, 2.42269e-05, -0.000990118, -0.00063962, -0.000739876, 0.000107021, 0.00155876, 0.00051251, 0.00175961, 0.0127703, 0.00176222, 0.00251276, 
17, -0.000484545, 0.000102015, -0.000625428, -0.00263557, -0.000289652, -0.000291924, 0.0013815, 0.000533519, 0.00190651, 0.0117759, 0.00200787, 0.00236263, 
18, -0.000804249, 6.63661e-06, -0.000614471, -0.00713823, -4.256e-05, -0.00107886, 0.00169184, 0.000516965, 0.00230867, 0.00900223, 0.00231981, 0.00191745, 
19, -0.00068544, -6.75688e-05, 5.81599e-05, -0.0102018, 0.000660148, -0.001649, 0.0020025, 0.000577546, 0.00269732, 0.00705094, 0.0026852, 0.00149691, 
20, 0.00030015, -0.000501533, 0.000348271, -0.0105841, 0.000724128, -0.00154164, 0.00160905, 0.000818151, 0.00259248, 0.00813228, 0.00253999, 0.00165326, 
1, 0.0044333, -0.00336232, 0.0160114, 0.00972725, 0.0307942, 0.00466392, 0.0522757, 0.0368182, 0.0355442, 0.0396707, 0.0491768, 0.0376382, 
2, 0.0249328, 0.00672523, 0.0210339, 0.00905438, 0.0176594, -0.00537103, 0.0402539, 0.0404269, 0.0375853, 0.037675, 0.0326112, 0.0412689, 
3, -0.0034227, 0.00136683, 0.025544, 0.0154647, 0.021384, 0.000723579, 0.0062568, 0.0342976, 0.0413582, 0.0458162, 0.0355514, 0.0350167, 
4, -0.00325629, 0.00679167, 0.0244206, 0.0321115, 0.0198857, -0.00356972, 0.00674049, 0.00966851, 0.0422491, 0.0539629, 0.0368834, 0.00795811, 
5, -0.0033878, 0.00272179, 0.0259647, 0.010788, 0.0217411, -0.000922477, 0.00604707, 0.00374494, 0.0402025, 0.0234695, 0.0342801, 0.00251566, 
6, -6.86483e-05, 0.00281442, -0.000107466, 0.00902617, -0.000136815, -0.00136618, 0.00153475, 0.00378496, 0.0021547, 0.0207775, 0.00310486, 0.00184897, 
7, -0.000953988, 0.000509913, -0.00121817, -0.00522264, -0.000370518, -0.0017108, 0.00148137, 0.000945994, 0.00144972, 0.0129323, 0.00328021, 0.00272577, 
8, -0.000361192, 0.000434887, -0.00190939, 0.00156015, -0.00197269, -0.000565388, 0.00152489, 0.000551417, 0.00125812, 0.0040297, 0.00261726, 0.000766772, 
9, -0.000591, 0.000458296, -0.00200695, 0.00175869, -0.00234322, -0.000319104, 0.0019406, 0.000534029, 0.0017669, 0.00427431, 0.00365295, 0.000892902, 
10, -0.000383455, 0.000421102, -0.00228813, 0.00119004, -0.00294484, -0.000406607, 0.00245436, 0.000555569, 0.00183454, 0.00447422, 0.00384422, 0.000937174, 
11, -0.000936732, 0.000462841, -0.00173863, 0.00165517, -0.00184736, -0.000282174, 0.00301411, 0.000615495, 0.00217304, 0.00483482, 0.00453278, 0.000840372, 
12, 0.000264064, 0.000376026, -0.00241552, 0.00120905, -0.00301477, -0.00010527, 0.000759345, 0.000747915, 0.00215615, 0.00494173, 0.00443822, 0.000860348, 
13, -5.62169e-05, 0.000192827, -0.00158276, -0.000817695, -0.00100272, -0.000329007, 0.000622302, 0.00078109, 0.00226829, 0.00432314, 0.00466277, 0.000664872, 
14, -7.96613e-05, 4.17605e-05, -0.00173848, -0.00149138, -0.00157541, -0.000358837, 0.00064187, 0.00060433, 0.00168165, 0.00385245, 0.00180472, 0.000524193, 
15, -0.000107639, -0.000117044, -0.00159927, -0.00199053, -0.00159724, -0.0002352, 0.000685581, 0.000545416, 0.00194069, 0.00370219, 0.00200664, 0.000607555, 
16, 0.000103878, 3.55597e-05, -0.00115368, -0.000802054, -0.00118736, -0.000134944, 0.000609868, 0.000519952, 0.00257328, 0.00340703, 0.00280495, 0.000580963, 
17, -2.56142e-07, -0.000139678, -0.000448237, -0.00137672, -0.00068914, 4.53916e-06, 0.000721937, 0.000569419, 0.00277918, 0.00348865, 0.00322218, 0.000530641, 
18, 3.5458e-05, -0.000294904, -0.000294498, -0.00171646, -0.000716842, 0.000113215, 0.000784972, 0.000730817, 0.0029015, 0.00417632, 0.00339089, 0.000591656, 
19, -6.87245e-05, -0.000138053, -0.00113721, -0.0011598, -0.00177319, 4.34447e-05, 0.00088474, 0.000700455, 0.00307975, 0.00349717, 0.00335067, 0.000697223, 
20, -0.000214609, -0.000147752, -0.000668625, -0.00118382, -0.0012373, 0.000113916, 0.00106592, 0.000888145, 0.00281398, 0.00447219, 0.00317805, 0.000855228, 
1, 0.00804662, -0.00504588, 0.0163759, 0.00072537, 0.0368125, 0.00204771, 0.0507741, 0.0369421, 0.0442919, 0.0481806, 0.0386496, 0.0333289, 
2, 0.00314942, 0.00717397, 0.0336177, 0.0016958, 0.0297346, -0.00849706, 0.0462472, 0.0415481, 0.0420875, 0.0535088, 0.0388316, 0.0362103, 
3, 0.0141294, -0.000150168, 0.0406065, -0.0196883, 0.0371849, -0.00345313, 0.0390379, 0.005067, 0.0444142, 0.0446518, 0.0408815, 0.00599808, 
4, 0.0242995, 0.00155398, 5.71553e-05, 0.00715077, 0.000286615, -0.00396772, 0.0302751, 0.00338721, 0.00208483, 0.0253893, 0.00370734, 0.00332634, 
5, 0.0559167, 0.000224279, 0.0013523, -0.00392666, 0.00352988, -0.000864085, 0.0219822, 0.0030136, 0.00211621, 0.0217753, 0.00329809, 0.00233909, 
1, 0.0180745, -0.0011233, 0.027234, 0.0291729, 0.0381243, 0.00464198, 0.0572615, 0.0291025, 0.0406358, 0.0413835, 0.0386883, 0.0346586, 
2, 0.0215404, 0.00867924, 0.026749, 0.0159879, 0.0292288, -0.0078161, 0.0533279, 0.0317266, 0.0380062, 0.0496938, 0.0429237, 0.0392988, 
3, 0.019114, 5.94174e-05, 0.0420895, 0.00574682, 0.0474219, 0.000573783, 0.040664, 0.0059827, 0.0434629, 0.0655141, 0.048432, 0.00643524, 
4, 0.0353227, -0.000837078, 0.000750925, -0.00564109, 0.00153357, -0.00219678, 0.0280042, 0.00860463, 0.00389893, 0.080059, 0.00522017, 0.00522164, 
5, 0.0336682, -0.00298588, 0.000335595, -0.0313103, 0.00184227, -0.00226577, 0.0264484, 0.00580733, 0.00350327, 0.0663099, 0.00568511, 0.0073575, 
6, 0.03908, 0.000125767, 0.000681471, 0.000942286, 0.000601327, 0.000642041, 0.0233864, 0.00123169, 0.00360373, 0.041116, 0.00563527, 0.0059746, 
7, -0.00100245, -0.000305393, 0.00469835, -0.00475715, 0.00553193, 5.43363e-05, 0.0011167, 0.00102433, 0.00483406, 0.0288332, 0.00699928, 0.00446585, 
8, -0.000626995, -0.000497507, 0.0048177, -0.0117167, 0.00403365, -0.000821957, 0.00078675, 0.00123237, 0.0037425, 0.0338347, 0.00313084, 0.00491116, 
9, -0.000627726, -0.00058352, 0.00464077, -0.0125813, 0.00384175, -0.000831087, 0.000772234, 0.00142112, 0.00366682, 0.0438286, 0.00293074, 0.00635525, 
10, -0.000902658, -0.000237494, 0.00596786, 0.00254936, 0.00434466, 0.00149121, 0.000809948, 0.000866732, 0.00407667, 0.0070446, 0.00349536, 0.00138026, 
11, -0.000701085, 0.000171591, 0.00122377, 0.00312578, 0.00031111, 0.000638837, 0.000793169, 0.000893763, 0.00251739, 0.00657473, 0.00274335, 0.00143388, 
12, -0.000673733, -0.000220692, 0.00107837, 0.00164467, 9.06577e-06, 0.00070337, 0.0009245, 0.000641905, 0.0033626, 0.00551176, 0.00343683, 0.00158459, 
13, -0.000581979, -1.47275e-05, 0.000309843, 0.00100866, -0.000683573, 0.0003568, 0.00113483, 0.000724196, 0.00358127, 0.0070106, 0.00379955, 0.00182366, 
